NODEID,crash_count,total_killed,total_injured,severity_score,severity_score_norm,intersection_name,latitude,longitude
18225,152,0.0,70.0,114.22772327206089,0.23606446702814596,BEVERLEY ROAD & FLATBUSH AVENUE,40.645069554406525,-73.95802181938417
28719,240,1.0,131.0,114.18824624103556,0.23598287162160286,LINDEN BOULEVARD & MOTHER GASTON BOULEVARD,40.65531109962647,-73.90317867919003
31214,213,1.0,108.0,114.18647542737172,0.23597921151198822,EUCLID AVENUE & LINDEN BOULEVARD,40.66795426499398,-73.8700650340021
47326,190,1.0,115.0,114.1314603421259,0.2358655003708501,EAST 162 STREET & EAST 163 STREET & REV JAMES A POLITE AVENUE & WESTCHESTER AVENUE & WHITE PLAINS ROAD LINE,40.82106756134872,-73.89893324014965
13740,311,0.0,109.0,114.10361925557564,0.23580795539553995,65 STREET & BAY PARKWAY,40.61383739122361,-73.98143760902423
3432,214,0.0,90.0,113.97383379724951,0.2355397007431395,RICHMOND AVENUE & RICHMOND HILL ROAD,40.58895335668098,-74.16759012207956
44485,220,0.0,101.0,113.79388997725616,0.23516777335230168,8 AVENUE LINE & BROADWAY & WEST 204 STREET,40.8670151238929,-73.92310969610892
48752,258,1.0,110.0,113.78952124916296,0.23515874359156277,CONCOURSE LINE & EAST FORDHAM ROAD & GRAND CONCOURSE,40.86244454269635,-73.89714364643483
18570,488,0.0,87.0,113.77321666572308,0.23512504351129487,4 AVENUE & 4 AVENUE LINE & ATLANTIC AVENUE,40.68442288606934,-73.97838855135652
9032172,243,0.0,89.0,113.69576436615804,0.23496495670368636,MACOMBS DAM BRDG PEDESTRIAN PATH & MAJOR DEEGAN EXPRESSWAY,40.828223385961394,-73.93111971222335
28696,222,0.0,117.0,113.57246752876944,0.2347101134363255,FLATLANDS AVENUE & ROCKAWAY PARKWAY,40.643659402791585,-73.90067007009577
32478,197,2.0,116.0,113.47875768768733,0.23451642377979393,91 AVENUE & WOODHAVEN BOULEVARD,40.68983985929704,-73.85006968480613
5910,290,0.0,94.0,113.39759298037642,0.23434866376547733,DR M L KING EP NB EN VICTORY BL & LOOP ROAD & VICTORY BOULEVARD,40.608849734088835,-74.15338684202301
69173,252,0.0,110.0,113.36267820264288,0.23427649811852932,ATLANTIC AVENUE & GRAND AVENUE & LIRR ATLANTIC LINE,40.680463043510436,-73.96134651587387
